one,two,three,four,five,six,seven,eight,nine,ten,eleven,twelve,thirteen,fifteen,sixteen,seventeen,eighteen,nineteen,twenty,Class,Stability,Cluster2,Cluster3
-1.45237595,-1.398437988,0.62939129,0.976036513,-1.294597293,-0.757825802,1.459146064,-0.05734521,1.454845666,0.680773784,-0.459315844,0.646829926,0.902916939,-0.818002588,2.37966749,-1.077144338,0.014366931,1.931606398,1.285890808,1,0.7,2,2
-0.294864585,-1.44142689,-0.284888387,1.087207663,-0.035572452,1.935890287,1.538949882,0.689549787,-0.282087973,0.549058816,-0.865173629,-2.361660836,-1.431134092,-0.668198085,1.193909706,-0.702133128,0.060673722,1.120657782,-0.026627764,1,0.5,1,2
-3.592614172,1.55862545,-0.80074721,-1.718558846,-0.092460979,-2.09080104,-0.088665497,0.433347463,2.465133968,-1.15339437,0.510426007,-0.901802052,-0.602239202,-0.810313755,-0.570663434,-0.359485251,0.941415034,0.175009761,-0.229506027,0,0.7,2,2
0.183735668,-1.985325423,-0.098784037,-1.119559545,-0.698922028,-1.331320127,0.412760398,-1.411818885,-0.54903453,-0.386713183,1.193248603,1.591892402,1.369734131,-0.578219598,0.319139959,-0.153712489,0.178334919,1.957808679,-0.347586323,0,0.25,1,1
0.175949433,0.198823094,-0.041593943,0.305275956,0.704181487,-0.046287616,-0.201545454,-0.756406174,0.149837617,0.099723405,-1.39276075,0.143688419,1.171546329,1.527831536,1.48815009,1.487910204,-1.266502626,-1.835244284,-0.768694216,1,0.85,2,3
1.212541733,0.136846348,1.990593983,0.662496299,-0.232153373,0.848513518,-0.985353013,1.085441615,-0.464983383,-0.515245884,0.486580951,0.539269922,-2.545119128,0.173354269,1.32499285,0.018555678,-1.18168159,-0.301490096,-1.382345716,0,0.75,2,2
-1.501089695,-1.154341221,-0.663651304,1.119596334,-0.077248312,-0.114435825,1.375655315,1.690457156,-1.088458271,0.567378591,1.012987027,0.36097888,0.349110529,0.60454546,1.986873757,0.668628742,0.01231212,-0.107083486,0.608403258,1,0.8,2,3
-0.398251184,-0.749350611,1.297502974,0.014975687,-0.391128238,0.584212965,-0.664669922,2.000617349,1.197133687,-1.089778376,0.056618235,1.018992622,1.302075926,-0.393982354,1.122744486,0.44835654,0.929468526,-0.240833334,0.314982362,1,0.9,2,3
0.034046801,1.284993937,1.860479054,0.733569778,-1.576110825,-0.698871901,0.614649994,0.529840628,-0.597312371,1.067087495,1.212761969,0.932693288,-1.676912157,-0.249433446,0.793279673,1.311130108,-0.624935952,-0.180968354,2.039170114,1,0.3,1,1
-0.376073129,-0.145163381,-0.514099458,-0.98789342,1.161333562,-0.755769012,-0.101392043,-1.15647656,2.672374704,-0.067894845,-1.414078235,1.2666515,-0.793681133,-0.205105558,-0.769183032,0.543939176,1.20785289,-1.491703668,-0.346752445,0,0.65,2,2
-0.529441793,-0.035390165,-0.937175427,-0.73962615,0.159209101,0.081549378,-0.228625425,0.006457504,-0.16053863,0.935577683,0.370258943,-1.774095852,1.200010466,-0.95023386,1.9439313,1.014279768,0.458828769,0.04560765,-0.532812882,1,0.95,2,3
1.053656015,0.970868944,-0.095296805,-0.827995194,-0.893546541,0.001838547,-0.805512067,2.181229816,0.744812237,0.767160154,0.992788718,0.089153032,0.883798182,1.403693538,-0.031195302,-0.261381423,-0.339805425,0.366487645,-0.750889701,0,0.2,1,1
-1.371498804,1.869858792,-0.677423552,-1.510557704,0.352951081,0.568937112,1.396595453,1.238453714,0.609040542,0.595962722,0.34552221,-1.157674556,-0.982898174,0.282398946,0.768407197,-1.507557893,2.202436459,-1.063168279,0.316252419,0,0.4,1,1
0.847960643,-0.727666365,-0.321369829,1.147592878,0.068689087,-0.295089235,0.486950215,-0.035604878,-0.462670321,-0.484982652,-0.033076156,-0.009349388,-0.96814885,0.337648353,0.894174723,0.314302505,0.671955124,0.234163906,-0.411198214,0,0.55,1,2
0.861465965,1.12600039,-0.54888504,0.708554392,-1.037810243,-0.331366659,-1.334105293,2.314259804,-0.369470394,-0.042966991,0.020436348,0.235885553,-2.152148106,-0.936361576,-0.008646573,-0.266709857,0.679405334,-0.756319081,1.389982534,1,0.2,1,1
-1.29089689,0.928121452,0.265435386,0.671542827,1.24257301,-0.88993669,-2.075483768,1.024984887,-0.251659489,-0.855006137,0.846459244,0.248380003,-3.040905577,-0.933311423,-1.803168108,0.128162234,-1.616049081,-0.871731029,-0.794761446,1,0.15,1,1
0.876824354,-2.073889983,-0.34924336,-1.273235495,-1.167336978,1.360189205,1.057258436,-0.404845246,-1.449885454,0.032604659,2.085001367,-0.940571216,-1.286199723,0.808050655,1.706832641,0.588647928,0.389837569,-1.012460248,0.837584815,1,0.3,1,1
1.169666976,-0.757310405,0.57908409,0.113712521,-0.628467169,-1.716489027,0.221964691,-0.159635834,0.65468752,-0.626800045,0.074747862,0.752011677,0.712207418,1.022310681,-0.215987062,-0.149659661,0.320431179,0.503784311,1.801256087,1,0.4,1,1
-0.015300782,-0.483027765,-1.219509118,-0.356412743,-0.51879272,0.374937655,0.641520737,1.837433297,0.356290201,1.055637302,0.199852894,0.344600255,-1.234959606,0.549601084,1.312224695,1.326516896,0.952018258,1.003628638,0.420353372,0,0.6,2,2
0.415223229,0.465551345,-0.928350867,1.378790862,0.858744379,-1.245924031,-0.175522715,0.52075019,0.470009952,0.815026817,0.078555364,0.17589404,-0.375659367,2.000821468,1.402009101,-0.488542396,1.051671342,-0.294929414,0.440606087,0,0.25,1,1
1.802721348,-1.037724336,1.541214457,1.275958715,0.825261929,0.233086716,-1.066393753,0.142003396,1.562419025,1.923485434,-0.65940755,-1.183445143,-2.409242999,-1.330988714,2.467001665,-0.108361302,-0.460339651,-1.999914588,-1.167507208,0,0.4,1,1
0.287705793,-0.895449556,0.883360928,0.26895,-0.850257377,-1.221737221,-0.739674077,-0.243574732,-1.248101035,0.19973374,-1.100803027,0.991315059,-0.268460244,-0.331980955,0.979072077,-1.009233069,-1.365703808,0.823476845,-0.393105935,1,0.45,1,2
0.170672518,0.256051673,-0.559989855,0.763392227,-1.192048826,-0.243852345,-1.055639607,-0.690917517,-0.559754187,0.024198465,1.300600747,0.169448729,-1.273264642,0.425292177,0.553913412,-1.341219975,-0.15170447,-0.474018078,1.435912172,0,0.6,2,2
0.101675673,-0.480208758,-1.269033674,-0.253958177,-0.495128518,-0.045500362,1.656644147,1.278114072,-0.53521984,-1.261641828,0.577639562,-0.02491148,1.381791264,-0.669333125,1.103097104,-0.214004127,0.935639497,1.073475761,0.528005426,1,0.85,2,3
0.947362619,0.176200129,-0.412815662,0.302559138,-0.695896292,-1.226569791,-0.484048764,-1.95269078,1.241490858,-0.150211034,0.474287332,0.153781482,0.533394945,1.889301725,2.312528162,0.611153281,1.792210381,-0.452461579,0.365735553,1,0.85,2,3
0.888342524,-1.480528593,-0.567557538,2.220258966,-1.818811845,-0.339573992,-1.57619702,-2.012415443,0.481893901,-0.024404726,0.442233695,0.826031603,-1.808981878,1.039107182,0.814345181,-1.273531187,1.275779009,0.768799313,-2.245275345,0,0.7,2,2
-0.586978762,-0.347060457,1.562095444,0.543262142,-0.137500583,-0.544781526,-0.225817583,0.034700212,-0.62414435,0.675838385,-1.292564062,0.787602436,-3.613490357,-0.246493877,-1.100662767,1.08287255,-0.337134153,1.181197692,-0.740345994,1,0.45,1,2
1.055664718,0.322085367,1.273123274,1.878553862,-0.314272101,1.596998676,-0.035476318,0.718885073,1.214110838,-0.190018113,-0.54733692,0.22257051,0.316474419,-0.233915926,1.308729872,0.663230324,0.544927932,-0.887587746,0.10337597,0,0.15,1,1
1.105679602,0.354978177,0.516515059,-0.437604235,0.43459541,0.150331464,1.813079255,-0.896997956,0.154275972,-0.473038486,-0.599125819,-1.459236265,0.843634071,-0.498361423,-0.794311211,0.35194014,0.806782932,-0.429733027,1.985137751,0,1,2,3
0.861757458,-1.370031006,-0.769635073,0.202147036,-0.087917527,-0.905642677,-0.828027281,-0.950501052,-0.478443017,1.332098477,0.569943107,0.073657788,-1.091907557,-0.567217444,0.897839097,1.637148347,-0.798689769,-0.266020967,1.077301385,1,0.4,1,1
0.07811911,1.878820903,0.209827004,-0.444014179,-0.279434914,1.499935596,-2.067945759,0.965622803,0.050677407,1.047713115,-0.434801791,0.700706236,1.739432391,-1.455360459,0.097705981,-1.200234617,-0.398412694,-0.593982176,1.120721217,1,0.6,2,2
-0.450699577,0.560342371,2.314438982,-0.301884576,-0.567356566,0.411883966,0.348618068,0.180153126,0.429841412,0.168014912,0.365821063,1.25893764,1.820507251,-0.912040057,-0.681467341,0.334102271,0.770446213,-0.147295486,0.45860024,1,0.2,1,1
-0.760949075,0.135535674,0.637254298,0.311644146,-0.065950226,0.250819232,0.79346683,-0.576481198,2.117898421,0.280405411,1.101374467,-0.7065908,-2.414351117,0.291958632,1.512135556,1.622355708,-0.332382397,0.667007264,-0.208223544,0,0.4,1,1
-1.019645479,0.302645302,-0.913360895,-1.668600242,0.200277506,-0.175785347,0.878047529,-1.434689444,-1.739576055,0.285634924,0.871717444,0.491617516,-0.158792919,1.685989058,1.377758259,-0.56107766,-1.130348612,-0.961313866,0.124426019,1,0.45,1,2
-0.504306345,0.907930251,-1.734210475,0.722703804,0.291281187,-0.454510701,1.381480514,0.018138915,0.329370727,-0.211289774,0.118167387,-0.357891905,-1.010944819,0.462137835,0.094832799,3.216996178,0.31529209,-0.419270527,-1.34597072,0,0.8,2,3
-0.625524897,0.25688905,-1.205324445,0.432214808,-1.180745602,-0.143273334,0.148336707,1.288375299,-1.613778079,-0.811030322,-1.249210719,1.744005939,0.042005797,-0.662287291,-0.404030384,-0.868962492,0.148338598,1.204705156,2.425371369,0,0.8,2,3
-0.65444684,-1.190837048,0.792133725,0.160334755,0.673047233,-1.65308804,0.298522361,-2.359050703,-1.355542006,1.152341001,-0.757477229,-0.452240383,-2.112459173,-0.319278233,0.899277509,1.415755128,-0.839790516,-0.273421682,-0.555117765,0,0.75,2,2
0.736279125,0.576205894,0.952706866,-2.337375192,0.58707641,-2.470352781,0.02240104,-0.37404995,-0.314479689,-0.036782083,-1.548903746,0.954580879,-0.005612211,-0.144037852,1.856503851,0.758551048,0.293308732,-0.038544895,-0.261593782,1,0.5,1,2
0.152943358,1.696895907,-0.906518109,0.780308125,-0.331652804,0.18614704,-0.446360877,-0.098948964,-0.906689994,-0.030662003,0.508029609,1.70747922,-2.946705619,-0.791206175,0.053671267,1.942602945,-0.112661194,-0.122499763,-1.096951793,0,0.7,2,2
-1.826887088,0.887894145,0.276308265,0.527047912,0.932900075,0.238453109,1.114697812,0.071294508,0.892057968,-1.508174213,-0.276734724,-0.092651078,0.726885765,0.176227345,-0.918119987,-0.297105588,-2.286177137,0.27863261,0.426780764,0,1,2,3
-2.894609616,-1.270889135,0.235371527,0.194298369,-0.083690985,-0.266221432,-0.113749336,0.683505584,-0.386019095,-0.753753447,0.990461898,-0.560600044,1.448631992,0.63322523,0.655142178,0.73181774,-0.300598209,-0.098610069,0.478227858,1,0.8,2,3
0.415126758,-0.49082288,0.328145524,-1.042715725,-0.899511602,1.17415183,0.3343558,-1.764352516,-1.03082687,0.170293432,-0.260059213,0.341825378,1.119697414,-0.130654589,-0.95210873,0.648162667,0.771274116,1.434079745,1.020103998,1,0,1,1
1.808265946,1.034880575,1.082520009,0.429242563,-1.371095389,-0.53329998,-0.278694184,-0.663765541,-0.372199274,-0.895976435,-1.971569548,0.694109784,1.701830878,-0.724320634,-1.329959862,0.230216476,0.042420709,0.418306053,2.407773751,0,0.95,2,3
0.34156642,0.763543461,0.221272258,-0.198440238,-0.948942248,0.569043666,-1.018228831,0.069708986,0.393935662,-0.68671193,-0.853746521,0.164256149,-0.911917183,-1.909752415,2.04646705,1.030305514,-1.021003466,0.149480286,-2.997342677,0,0.3,1,1
1.572892054,-1.075466712,0.693496079,-0.219128546,-0.727564012,-0.616432512,0.313229626,0.042050986,0.808084432,0.249194963,1.495674219,-2.379753563,-2.086250947,2.357912994,-0.742248919,0.949228734,0.149958992,-1.259146955,-1.386077655,0,0.7,2,2
1.170546508,0.031503063,2.110868107,-0.123367423,0.444642081,0.248946134,-0.192038424,1.078788255,-1.365321563,0.711364586,-1.25515243,0.419605879,-1.731298113,2.006242207,1.617671478,-0.256578117,0.174227432,0.744257693,-0.520896215,1,0.65,2,2
0.435523279,1.211503793,0.05128576,0.560579128,1.665865442,-1.151514775,-1.043933784,0.864920448,-0.382017097,0.075326207,0.767588618,0.66887008,1.442580524,-0.260886784,1.150773227,0.082136853,-0.568686763,1.989833948,1.039222285,1,1,2,3
1.596037502,-1.03593053,1.317076494,1.528346645,0.221912219,-0.542038288,-1.375618617,0.138636958,-1.995653974,-0.311530581,0.033214603,-1.106856208,1.417084366,0.089738358,0.090808126,-1.303684473,-0.927154219,-0.744146428,-0.811297244,1,0.65,2,2
-1.373014813,-0.60404775,0.92718366,-1.978192692,-0.218265791,1.98246132,-1.118223943,-1.393752038,-0.683467604,-1.116648453,-0.683929398,-0.195659509,-0.552396739,1.57453715,1.772373557,0.507672363,0.292453515,0.786231022,-1.219084372,0,0.55,1,2
0.119752381,-0.276487004,-1.770713368,-1.66395506,-1.150387975,-0.837612781,-0.631935917,0.351628181,-0.216111476,0.308448085,-0.177973617,0.843316672,2.399868241,-0.282400471,1.426054663,0.101105554,0.915571279,-1.081432087,-0.28474569,1,0.75,2,2
0.888926155,1.016543864,0.290005037,-0.309849707,1.374587953,1.434858581,-0.980732926,0.874438219,0.686730089,0.795897585,0.422940428,0.542675432,-2.58238966,-0.477671582,1.908015552,0.19062274,0.370221512,1.485851045,-0.766793043,0,0.9,2,3
1.006117592,2.200571293,0.141726194,-0.434110724,-0.096399862,0.043250394,-1.022340001,-0.195511309,-0.238363106,1.301763218,-0.191596406,0.749408935,1.53407264,2.481427744,0.602044681,0.722921049,0.169565677,-0.435222583,-0.825996666,0,0.1,1,1
2.84684731,-2.536642619,-2.11178083,-1.346988802,1.126070857,-1.788223317,2.093750595,-0.124334475,0.465940017,1.58785992,0.475770429,-0.610271109,-1.677044686,0.762854544,1.501386087,0.174369171,-0.317979965,0.876231185,-0.377588079,1,0.55,1,2
-0.350532405,-0.20563777,1.338060594,0.535527221,-0.290390319,-0.41116591,-0.116843814,-0.003457943,-1.240554092,1.753600559,1.083366826,-1.710540903,-1.48491573,0.143509182,1.195366654,1.913256364,-0.888436589,0.247461766,1.252430849,0,0.55,1,2
0.001641069,1.61025441,0.001205411,-1.000636328,0.732555985,-0.056154804,-0.821741844,-0.551745999,0.724262844,-0.556508132,2.878363344,-0.089051562,-0.172809545,-1.278032136,1.875143437,-2.757874265,-0.380542072,-0.032349616,0.541134324,0,0.6,2,2
1.270842548,-1.284999398,-0.706772686,2.094849905,0.820578367,-0.559786149,-1.619930243,0.738347685,0.685472772,0.276916389,-0.357847645,-0.562411844,-0.963498127,0.652835718,0.249743867,-0.962578627,-3.205519251,0.068946866,0.215518626,0,0.55,1,2
0.463392909,-1.161750448,-0.674276043,0.018501503,1.5220681,0.367036587,0.278843045,-0.31237527,0.40809021,-1.102602771,-0.411612802,-1.360008303,0.285721745,0.016455023,1.021048339,0.431311724,-0.965184199,0.326541739,0.257783641,0,0.05,1,1
-0.529165004,1.340171899,-0.313174022,0.258300524,1.067502233,0.006686688,-1.314242393,-2.304706983,-0.958473911,-2.318524046,-0.020027661,0.48256899,-1.006091681,-1.071920871,1.34689336,0.187155331,-0.229813813,0.207443523,-0.870585816,0,0.6,2,2
-0.476077943,-0.308530305,-0.721474421,0.174928555,-0.968511917,-0.465725805,0.153409417,-0.744230513,0.998128353,1.596771451,0.602632921,0.902689699,-0.76956403,2.435428267,0.948187322,2.039779206,0.462827797,-0.200904155,-0.781354301,0,0.35,1,1
0.385855187,-0.971971323,-1.526173794,0.957125323,-1.588242333,0.492373916,-1.025570774,-0.82992595,-1.970441907,-0.400443098,0.187899238,-0.170270977,0.804940453,1.492775765,0.622723959,-0.229737358,-1.862831736,-0.734859384,-0.190770388,1,0.7,2,2
-0.289474063,-1.051859199,-0.954731018,-1.283083632,0.010987882,0.367054781,0.037226928,0.097398136,-0.790701867,0.667107183,0.101212877,-0.386064748,-0.877386409,-1.640290023,-1.580776194,-0.227956809,-0.769831248,-0.904463222,-0.250658233,0,0.95,2,3
-0.747847183,0.537075779,-0.099640067,2.763515054,0.210706198,-1.123376092,0.064536358,-0.436589075,0.844843568,0.173806653,-1.692540122,1.351899102,-0.573489327,1.194302556,2.14823526,-0.772213092,1.297895892,-2.567190851,0.303961414,1,0.2,1,1
1.561195958,-0.405914976,1.01923223,0.772251622,-0.632691193,-1.113306753,1.269226136,-0.071062303,-2.322609128,1.425866205,1.38281982,-0.186632944,-1.742355733,0.947552364,0.131269206,-0.068045663,0.818172069,0.436380091,0.504975471,1,0.35,1,1
0.00323593,0.455592011,-0.635235329,0.828361938,-0.423645867,0.654902992,-0.525439052,1.043863904,0.129676974,0.548316477,0.871045893,-1.315527984,0.898906721,-1.106162376,1.599417684,1.857555914,0.5352366,0.006313831,0.759806518,0,0,1,1
-0.364347708,0.590998309,-0.618835847,-1.33514182,0.516085948,-0.267629734,-0.309960515,0.50865662,-0.05884825,-0.010430886,-0.727388941,1.273471142,-0.490424036,-0.116461129,0.757806292,-1.045446013,0.232675334,-1.156419895,-0.791950354,1,0.65,2,2
0.342531265,1.373148643,-1.179477068,-1.957303244,-0.706997842,-0.285922941,-1.300101435,0.203643693,-0.330011775,-1.795777835,-0.457839013,0.484984128,1.993116923,-0.864764797,0.646724634,0.615967206,1.278958046,-0.362515639,-1.453622234,1,0.6,2,2
2.034892331,1.804567693,1.051748696,-0.598205284,0.850662235,-0.041584377,2.528891442,0.847877691,2.161465283,0.653110276,-0.106379014,-0.89111096,-0.842665406,-0.992810371,1.487339617,-0.326069831,0.1888839,0.383812094,-0.145080144,1,0.6,2,2
0.916911102,0.872601546,1.307939451,0.919432692,0.038991269,-0.375731098,-1.386384548,-0.615619515,-1.412508577,1.274492321,1.215484505,0.648460014,1.636943653,1.060514733,0.32539352,-0.096920638,-2.083075659,-1.554217146,1.563964436,0,0.4,1,1
1.008132673,-0.834481447,0.019905836,-0.195653374,2.344125777,1.090856721,0.415395125,0.626266023,-0.391344861,-1.407784443,-0.321216128,-0.401150143,0.491207532,2.037686865,-0.234620689,-0.449501873,-0.421090789,-0.34170416,-0.443156969,0,0.55,1,2
-2.53482116,0.336061304,0.787882425,0.464531874,-0.3773782,0.298306734,-0.205278694,2.04342712,2.005627918,-0.182231677,-0.162296625,0.992344755,2.165222797,0.641340395,-2.694670604,0.150790289,-0.504211303,-0.252545006,1.893389952,0,1,2,3
-0.480566188,0.507021833,0.743005191,-0.019266449,1.435000351,-0.565832469,0.361992041,0.24624571,1.012078348,0.031854992,1.86192777,-0.723432712,1.401357205,0.823058281,1.691723618,-1.57083269,-1.075392416,-0.238650589,0.052692819,1,1,2,3
-0.846706007,0.461670125,-0.514221549,0.838743752,0.402482099,-0.863351278,0.186197934,-0.557895132,-0.176463414,0.380652493,0.700800882,1.503872354,1.000220937,0.318527006,2.111105245,-0.489140316,0.361338857,1.568424245,-1.717817028,1,0.95,2,3
-0.608535991,0.550794423,-1.164326794,-1.026779404,0.872256225,2.165201345,0.447400715,1.352616892,0.602676168,0.02121441,1.166524658,0.245571274,-1.543911762,-0.663697795,1.327470212,-2.162023096,0.792713744,2.719388349,0.862477946,1,0.5,1,2
-0.500492706,-0.339608532,-0.526966016,1.371103268,-0.686841651,-2.064088323,1.311100312,0.426291087,-1.135316878,-0.056366656,0.4891474,-1.032716713,0.657053679,-0.933988699,1.615276444,0.547718372,-1.018451117,0.596240778,-1.33141659,0,0.25,1,1
0.241310289,-0.928064618,-0.327037996,1.121895465,0.083383204,-0.542611136,-0.669552118,1.745626714,0.211720045,0.194741328,0.077101819,1.944267005,0.221405689,-0.536582453,0.903403841,1.586051147,2.414382096,-0.667527199,-0.115100706,0,0.15,1,1
2.105527694,0.301806051,-2.08686049,-0.405402474,0.097925712,1.673015768,0.104627896,-1.367364084,-0.208506247,0.057296945,0.897208271,0.59280689,-1.015357134,-0.484034998,0.811664754,0.446996128,-0.004884158,1.030307608,1.072449097,1,0.2,1,1
-0.531712982,0.08533243,-1.201871183,-0.399342299,1.668288772,-0.199383824,-0.878879827,-0.75700884,1.07601936,0.340533779,-0.105797318,-0.00351707,0.701475161,0.033929208,0.860720788,1.210195261,0.701497382,0.495503213,0.414420101,1,0.85,2,3
0.451525454,-0.523723131,0.143736187,2.30019902,-1.574821502,-0.670296084,-0.527848083,-1.577261371,1.565877393,-0.097095319,-0.34275307,0.436216965,-0.084852713,1.094155711,3.802070276,-0.0650207,-0.590282055,-0.251228388,-0.921929806,1,0.9,2,3
-2.104798763,0.263795483,-1.112870323,0.126932788,0.261263579,2.579573084,-0.099208792,0.407666439,-0.175590632,0.248830614,0.839847329,-0.115171389,1.116224491,-0.235526035,-1.620301252,-0.333588996,-1.218542782,-0.300286751,-1.739871337,0,1,2,3
0.517555744,1.366798847,0.814638477,-1.057665433,0.573538877,-0.299097678,0.859615689,-1.306458784,-0.186672326,1.087719532,-0.324208718,0.559203092,2.719017368,-0.491497677,-1.706628167,0.357187593,0.647067865,0.110443643,-0.149539227,0,1,2,3
-0.783061839,-0.535600611,0.797688725,0.516431407,-0.322743496,0.669840159,-0.057379708,0.083138146,0.79664422,1.159276706,-0.408785281,0.452848637,-0.893443822,-1.419871199,1.791789074,-1.898103082,1.736530343,0.581795696,0.964731829,1,0.65,2,2
0.037081086,-1.390110906,1.309114054,-0.890918851,0.76040256,0.67886995,-0.314595474,0.088868281,2.185946048,-0.646294934,0.094268586,-0.754257258,-0.141046056,1.98571123,2.170364516,0.474490636,-0.775510579,0.494473736,0.930190361,1,0.7,2,2
-1.897631071,0.099555609,0.190322401,1.302489148,0.47982812,-2.405893666,1.526444214,0.375533279,-0.145481995,0.320153419,2.917619919,0.813428028,-0.90404365,-0.631965614,0.524393671,1.973099448,1.188301315,1.240005626,-1.318623271,1,0.15,1,1
0.153067046,-0.111930858,2.157322049,-0.006809303,0.814884972,-1.042718641,-1.210676076,1.785422762,-1.531008575,-1.097131275,1.687624155,-0.079315788,-0.768763914,0.330608341,1.687108618,-0.114824825,-1.151073341,0.750046623,-0.839169436,1,0.5,1,2
1.27244893,0.079017956,1.12114382,1.747743983,0.748553512,-1.004221797,-1.030476761,0.259698211,-1.278809228,-0.965921814,-0.405568636,0.444469369,-2.028173093,-1.273573842,1.224491375,0.085975024,1.141946835,-1.849228998,1.137594855,0,0.6,2,2
-1.274486226,0.868072399,0.655746113,1.063498578,-0.507418317,0.16470613,-0.188400513,1.051028445,-0.123811421,0.366057281,0.561116661,-1.51087053,-0.537284831,0.121901347,1.625566679,-0.106863609,0.381629265,-0.101875394,-0.049051278,1,0.55,1,2
-0.041062231,0.513659957,1.342027608,1.061682668,1.063537143,-0.282512357,0.663164941,0.211880865,0.176412614,-0.147306392,-0.012153864,-0.194925137,-2.628914117,0.48942851,0.595793126,-0.88795085,-0.083826555,-1.456065091,-0.942252679,0,0.7,2,2
0.90958681,-0.616530172,-0.051337945,0.061156728,0.50932197,-0.234020214,0.241696635,1.015949688,1.490887452,-0.063291405,-0.635926489,-1.666332244,0.112167056,-0.356122598,0.412541891,0.438514867,0.625179959,0.143274071,-3.143621159,1,0.2,1,1
-0.375633014,-0.579970172,1.18225411,0.462357905,-0.976145211,0.576122828,-2.171336422,0.174702601,-0.50400637,-0.661411631,0.581249458,-1.01386676,-1.203607655,-0.289261027,1.397641969,0.73587277,0.458384692,0.851508692,-3.413401305,0,0.4,1,1
-0.479329613,0.145059308,-1.020042075,0.620902905,0.573651149,0.696147071,-0.49587948,1.359999752,1.2267235,-0.436070508,-0.833276467,0.47277932,-1.804619465,-2.222507479,-0.426587712,0.412875404,-0.108155556,1.461425453,0.496745043,1,0.25,1,1
0.597018832,0.913519659,-1.338690947,1.560805396,-2.438733402,-0.242610685,1.263641456,-0.132953081,-1.011072145,-0.123153732,1.114501727,0.286986412,0.124640717,-0.907860667,1.080021072,-0.122013167,-0.073299301,0.515111619,-1.520063819,0,0.75,2,2
-0.384408565,0.465096701,2.351220801,0.142867815,-0.071817645,-0.600027543,-1.305928645,-0.751778888,0.571677225,0.14567914,1.02619748,-2.044047695,-1.061874716,-1.24159371,0.933033864,-1.013560094,3.10175532,0.604357195,0.533737824,0,0.7,2,2
1.585860981,0.464150266,-0.270923981,-0.720014139,-0.547803414,0.814040052,1.048260711,0.52286114,-0.458165414,-1.27041757,-0.086427273,0.845287037,1.380889389,0.496819568,1.672393236,0.937264179,1.462542465,-0.400018259,0.351775182,1,0.95,2,3
-0.089614894,0.147014408,1.079295391,1.283078096,0.354301411,-0.297755835,1.086362582,-0.015368783,0.997845089,-0.107195613,-0.537772025,-0.01891752,1.591409926,-2.543539282,-1.526658569,-1.394467172,-0.243969962,0.036685718,0.427269064,0,1,2,3
-1.671462785,0.954790591,-0.031923303,0.46965379,0.566765106,0.116762816,-0.975702501,-0.50260617,-0.107058787,0.01882545,-0.445982172,1.072686489,-0.370274279,1.296249111,0.901186063,-1.471853984,-0.528562415,-0.476727841,-0.071656559,1,0.45,1,2
1.486974944,-1.480173063,0.895153151,1.658003851,0.084808157,-1.833385396,-1.509439596,0.125759605,-1.003711414,-0.750999439,-0.001064669,-0.247375801,0.51832298,2.012864384,0.303848882,-0.13769711,-0.046864115,0.913400213,0.641308452,1,0.6,2,2
-0.296364708,-0.753775979,-0.463242584,-0.713415403,1.314804898,-0.575965683,1.207058239,0.560066905,-1.292131491,-0.570090072,1.435275091,-1.584840613,-1.083570305,-0.560288542,1.375783738,0.108407553,-0.582125549,0.531503581,1.640282591,0,0.7,2,2
0.812408275,-0.188509424,1.670343447,-1.401916746,-0.73897208,0.480460369,0.627878863,-0.851625511,0.317745418,-1.291415611,0.919855286,-0.766524322,1.376287686,1.444740189,1.783531447,-0.63450005,-0.154817814,0.830262185,1.846891497,1,0.9,2,3
-0.482280807,-0.047964481,-0.894900999,1.253694627,-1.993255764,-0.793277635,0.163454125,-0.418077435,-0.943377651,0.163915712,-1.638231835,1.742737291,1.045941296,-0.20675886,-3.275975449,0.228283706,0.136851816,0.726497158,-0.790612775,0,1,2,3
0.219642457,0.962181302,-0.393619808,0.693995345,0.278600625,2.811541765,-0.749085739,0.259557163,-0.27380235,-0.412977112,0.002327017,2.270383774,0.113546449,-0.086296765,-0.83816206,0.229711439,0.276431393,-0.397336141,0.028555767,0,0.8,2,3
-0.823504021,-1.287751692,0.603632812,-2.417692819,-2.644599341,-0.861018558,0.643201422,-0.505371705,0.786115658,-0.497873307,1.899608548,-0.730980616,0.054249625,0.415892625,-0.474195693,-0.403754598,-1.20290829,-1.814131127,-1.772506927,1,0.25,1,1
-1.132627231,-0.550381603,-1.313667658,-0.215210597,-1.305503919,0.272338365,-0.93745134,-0.094973733,0.594298801,-1.314373531,0.518764439,-0.785385277,-1.858567828,-0.850113023,1.986475936,0.996826434,0.392937034,-1.118726638,-0.817961389,0,0.4,1,1
0.884024975,0.388805814,-0.03930709,-0.687679086,-0.693512488,2.71941514,0.737032144,0.802981904,0.398459509,-0.275953728,-0.321777903,-1.936451717,-1.214303428,-1.120242215,1.938951474,1.415728897,-2.435531791,-0.180952253,-0.152006439,0,0.4,1,1
-0.716572685,1.289135997,1.712471177,-0.514742228,-0.857383801,-0.165871134,-0.408822943,0.501781781,-0.273009169,0.287586807,1.224409092,-0.302917371,-0.609062722,-0.198475791,-0.361981842,0.376163038,-0.431742416,-0.245026415,0.313773175,1,0.45,1,2
