Zero,One,Two,Three,Four,Five,Six,Seven,Eight,Nine,Ten,Eleven,Twelve,Thirteen,Fourteen,Fifteen,Sixteen,Seventeen,Eighteen,Class,Stability,Selected
-2.397377905,-0.243897635,-0.588868489,-1.303677184,-0.892941626,-0.044902748,-0.899958655,-0.319514098,-2.140555681,0.435204977,-1.437859827,0.013544968,0.918302736,0.849259029,0.919036633,1.119187897,0.980655007,0.947686906,-0.004746406,1,0.2,No
0.062782545,-0.496839187,0.758795182,-0.934288956,-0.313774745,1.520635107,-0.019431487,0.25847015,0.971362892,1.909236384,-0.599206484,-0.22868246,-1.892793497,-0.100976004,-0.353506371,-2.306213917,-2.54601457,-0.813290848,0.41502857,1,1,No
-1.726411469,0.092095612,-0.56375356,-1.254601929,-1.691622898,0.84277772,-0.938036579,1.327825602,0.115896923,-2.110975149,-0.750211268,-3.018497016,1.696345237,1.600676433,-0.764842159,2.259079195,-0.580724134,0.107345475,0.225601552,0,1,No
0.331439496,0.89420181,0.007094787,-0.333958274,0.261260647,-0.336263381,-0.775750085,1.740992847,-0.189352359,-0.90953175,0.056118081,1.013094606,-0.694165334,1.041780336,1.067700148,-1.272975691,-1.862270019,0.84078058,0.090221104,1,1,No
0.427899137,0.036684662,-0.93215374,1.397170855,1.766158041,1.559191303,-0.550875012,-0.058442834,-0.767731143,0.613530934,-0.732482689,-0.198625863,0.03973592,-0.548096323,-1.431286982,0.15200462,0.023476044,-1.501639506,-0.209257314,0,1,No
-0.312161703,0.644707972,0.101727175,-0.716968996,-0.861541163,0.0671299,0.109558784,-1.874044137,0.803802525,-0.578562343,-1.723645507,0.243973691,-0.55274777,-0.441476779,0.013500498,2.620568757,-0.554006068,1.643667975,1.222691124,0,0.5,No
-0.81832449,-0.099020501,-0.132355746,-0.107992661,1.36383795,-1.201880002,0.815165227,-3.906509404,0.89893486,0.924703235,0.265566934,0.311812341,1.965999296,0.648170549,-1.401520455,1.428711557,0.96926893,-0.005937006,0.994590224,0,1,No
-2.605931234,0.182894215,-0.131998543,0.897228651,-1.192419564,1.450931756,-2.706362235,0.029057161,-1.131903511,0.030491848,-0.011437699,0.020421431,-1.050845843,-2.087654415,-0.397355624,-1.424478712,-0.641701282,-0.478346387,-0.273928509,0,0.1,No
-0.524178327,-0.52740295,0.440450871,-0.04977485,-3.337948106,-0.365068813,-1.012405556,-0.633350349,0.042442496,0.127982269,-0.1372437,0.527631084,-0.18990325,1.574125918,0.22902237,1.166374317,1.290254149,-1.102737819,1.840291432,0,0.6,No
1.366082859,-0.367153801,-1.15189311,0.064474685,2.070465408,-2.215546985,-0.73888792,-1.04947753,0.134286571,0.867455974,-0.736431242,0.387412598,-0.436530109,-0.733003632,0.093109002,0.221229093,0.28745237,0.779615025,-0.168872762,0,0.95,No
-0.215218598,0.111246439,0.406330807,-0.063669075,1.341923724,-0.451422698,0.261486892,1.545161645,0.53935375,-1.798592229,0.373948665,0.890594352,0.022670115,1.029435343,-0.326702199,-2.002703314,-0.518102057,1.5807259,-0.992351298,1,1,No
1.45255788,0.236884449,-0.187959455,0.755429148,-1.596956236,1.271601642,0.394304229,0.91979332,0.104580795,0.928276846,-0.454981946,0.694543138,-2.147708325,0.125510866,-2.234575527,0.685327905,0.012303307,0.061488954,-0.63150949,1,0,No
1.285719896,0.669541056,0.594595587,1.211655448,-0.122908319,-0.62997493,0.968349286,1.375945803,-0.724648425,0.040607147,1.846475514,0.680350352,-1.659757787,1.476652642,0.864458974,0.044297664,1.867347525,-0.760404909,0.685354509,0,1,No
-0.613853333,2.166828788,-0.902112671,-0.677175618,-1.179257292,1.418975744,-0.031071327,1.739106328,1.409648284,0.397949771,-1.272357339,-1.479820423,-2.020357214,0.6165818,-0.808658343,1.811328549,-0.161743785,0.27012778,-0.909923323,0,1,No
0.053279277,-1.575211338,1.695672971,-0.38355066,-2.304652427,-0.536007427,-0.773875406,0.537375115,2.602101004,-1.57735592,-0.132370271,-0.116297674,2.352253546,1.356640837,-1.603730916,2.124667795,0.936910812,-2.570267674,-1.123242087,1,0.45,No
-1.297262233,0.295909553,0.641962503,-0.992990501,1.093516861,0.527948417,1.067176061,2.370341933,0.126308611,0.707249788,0.463427823,1.0523601,1.53553678,-0.151032921,-0.961231072,0.147260107,-1.049373922,0.881446195,-1.239797122,0,1,No
-1.230221751,-0.254369092,-1.593493523,-0.726069102,1.20943763,-0.084149675,-0.359951452,-1.870632727,0.325796749,-0.018503684,0.101051834,-0.682467823,0.096394932,0.20374496,-0.725569149,0.924557914,-0.250775847,1.39393092,-0.083766345,0,1,No
1.212496481,0.022397662,-0.609176727,1.834132008,-2.624060765,1.699239784,0.562379053,0.48695489,0.907119305,1.482196926,-1.018656728,1.675802693,-1.264234958,1.729997961,-0.154601697,0.815328935,-1.167607182,-1.804616284,0.38026512,0,0.85,No
-0.486366609,0.099830504,0.759750298,0.396024916,-1.16400471,0.351602581,-1.217587907,-1.420257183,1.190911193,0.565623278,1.213283466,-0.436083737,0.09832342,0.222096154,0.190474973,1.134340422,0.523185179,-0.543587494,0.112022953,1,0.25,No
1.082505322,-0.708414345,-0.229644654,0.625872675,-0.513046478,1.167967621,-0.046386957,-0.430562255,0.001679666,0.941360866,-0.259944055,-0.034980224,-1.740255915,2.142282771,-0.091260625,0.803263276,-0.208645865,-0.348760369,0.26621994,0,0.85,No
-0.438172325,0.565296885,-0.352328785,-0.48077319,-0.474457032,0.171480424,-1.106310336,-2.988621937,-0.964276645,1.542232903,0.413712802,-1.094225158,0.454198284,0.577811638,-0.746158715,1.169868383,-0.079765619,-0.655449014,1.607910765,1,0.35,No
-0.253909979,0.982583203,0.221674285,-0.058324434,0.427777364,0.648803488,1.17527826,-0.839377552,0.550239934,2.008557408,0.970874505,-1.085648779,0.263247668,-1.189371588,0.019257976,1.659331845,-0.917733382,1.583265503,1.381501779,0,0.95,No
-0.819823837,-0.150785286,-0.954361487,-0.765939316,1.680797987,-0.819812486,0.258200774,-1.511949657,-0.550032367,0.415876834,0.98514615,0.007763401,-1.550336057,-0.446197746,0.43339846,0.557268641,0.844704714,0.235800496,-0.927641844,0,0.95,No
-0.276271223,1.153603478,-0.500559674,0.311433772,-2.454392947,0.457285775,0.768398682,0.806835345,-0.385370255,0.680198583,1.048867725,-2.151783525,-0.682075991,-1.17807956,0.202569123,-0.076652002,0.318489554,-1.01621068,-0.791006236,0,0.7,No
-1.769216947,-2.133553674,0.815951184,-0.721817081,-2.563828339,-0.043856986,-0.82826887,1.392670992,0.927776065,0.953826755,-1.012022773,0.052835386,-0.322531421,0.464789981,1.17213228,2.528030551,0.870023187,0.103175895,0.248978807,1,0.05,No
-0.176588365,-0.836394716,-2.036584834,0.964269411,-2.001896388,0.480357967,-1.062693629,-0.362684168,-0.553809027,0.182345695,-1.328654753,-1.576379214,0.816152817,-0.251409909,-1.085824763,2.389906883,-1.131541634,-0.103510843,0.96233687,1,0.45,No
-0.236933552,1.137369328,1.319460755,-0.537476121,1.547697525,-0.315928108,0.483038645,0.836038084,1.099822611,-1.588927863,-0.409284592,-1.896295476,0.514462156,0.916402402,0.847651845,0.055172857,-0.920468673,-0.218200048,-0.354623754,1,0.05,No
-1.6219994,-0.72380959,0.578999174,0.831927094,2.616586502,-1.346048495,-1.336396031,0.140522267,-0.3117191,-0.434281941,-0.224118148,1.073652079,-0.645565722,1.568092018,-0.442555555,1.26518401,-0.80794968,0.009196131,0.08224061,1,0.05,No
0.865705818,1.027662656,0.94526953,-0.603764595,-0.811767342,0.602752745,0.73203537,-1.192280221,-0.300220164,-0.579837552,-0.350666513,-0.091067451,1.7371601,-0.812654609,1.295842367,0.66066972,-0.453087072,0.486859409,0.526582087,1,0.25,No
0.234012739,-0.017335429,-0.650077407,1.026172335,0.431718182,0.071319804,0.26350082,-1.944246435,-1.162672303,-0.080158289,-0.010725167,0.083477466,-0.367188943,0.636705242,0.678563994,1.762226741,-2.585363469,-0.379188702,-0.154999466,0,1,No
0.625953278,-1.377878506,-2.087990842,-0.262747735,4.071429495,-0.626070033,-0.30677932,-1.302860309,-0.764143268,-0.083031995,0.523370906,-1.919221249,0.754365292,0.772835494,-0.245925358,-1.25968487,-2.557178446,-0.489349947,-0.450972675,0,0.35,No
1.157695257,-2.194352451,1.024560043,-0.207802687,-1.697740521,0.196413617,0.43340374,1.565885011,0.245979403,-0.152386244,1.853578768,-0.054982195,-1.706956429,1.559404946,-0.337054749,2.039544131,-0.722002668,-0.143154506,-1.880413576,0,1,No
-0.066929865,0.721728999,0.171071825,1.65554144,3.067655001,-0.999649456,1.282173824,-0.462827211,-0.248072887,0.148328645,0.116797559,1.023856566,-0.10249434,-0.865243233,0.911699294,0.839286607,1.007924841,-0.56193029,0.916700055,1,0.15,No
0.904792503,0.218079715,-0.440335487,0.955574969,0.142482284,0.54995238,1.001039462,1.133684528,-0.988413797,1.012486854,-0.655055431,1.312111476,0.672263295,2.415758631,-1.113221771,0.437884372,-0.195777831,-0.333777812,0.296257766,1,0,No
-0.339604869,0.906099809,-1.439400958,-0.301555989,0.243164167,0.881717871,1.359427244,1.339957647,0.273468177,1.598184265,-0.041341284,2.052112232,-0.016629003,-0.952315387,-2.218144434,-2.449114815,-0.576559023,-0.704036627,0.207893674,1,1,No
-0.941738776,0.644890062,1.009703092,-0.733096652,-1.40559703,1.126655173,0.395245248,-1.731859319,-0.714158765,0.036921697,0.127438079,-1.641063683,-1.134679222,0.040292006,0.705455799,1.693536244,-0.861208858,-0.289515721,1.070313197,1,0.5,No
0.575586534,0.688411774,-1.450065704,0.828714917,0.804678482,0.156114148,-0.999249702,1.390831159,-0.391982513,-1.980142876,1.714769978,0.615100948,2.479993469,-0.45210711,-0.006537347,-1.699782883,1.593305693,-0.364960387,-0.142693978,1,1,No
-0.40002711,-0.206907168,-0.238895933,0.798870728,-1.254668201,0.047996772,-0.759198551,-0.187709519,0.281535528,0.692853402,1.280236002,0.689288382,-0.759644046,-0.411081498,1.319873258,1.064540964,0.099259116,-0.577987132,0.075956827,1,0.3,No
-0.220921248,0.776795085,-0.705591342,0.674148945,-0.602401805,0.624101131,0.936057062,1.838005696,1.66312213,-0.480839698,-0.692502643,-0.149392006,-0.185256015,-1.84524498,-0.917301597,-0.842222372,-1.259422711,1.018354262,-0.083570771,0,0,No
1.96863102,-0.010563541,1.476395102,-0.440965816,0.053480201,0.08060065,0.903693536,1.703724477,-0.543773267,-0.033294494,-0.160126425,-0.323231226,0.497725773,0.648094489,-0.719913024,-0.384531356,0.1324693,-0.499585891,0.782409836,0,0.05,No
-0.322880824,-0.154274184,0.523061171,0.716180278,-1.016341518,-0.671670897,2.216010396,0.161600803,-0.165994954,0.075038901,-0.734996375,0.121027557,-0.750818422,1.408997327,2.338782431,-0.647612792,-0.558876329,0.20684119,-1.401250546,0,0.05,No
0.347763087,-0.326330394,-1.615241444,-0.140088057,-0.224496982,0.214269401,-0.016556785,2.469670018,0.672746886,0.576705872,0.599768211,-0.013615817,-0.791461281,-1.798520406,0.674599443,-1.610891752,-0.426640768,-0.187617799,0.040825249,1,1,No
-0.597149165,-1.08561081,0.169251206,-1.660864888,-0.351235084,-0.120330566,0.091600922,1.257192998,-0.025310769,-1.037726619,-0.28860407,0.324207403,0.425826342,-0.522928265,-0.635597561,-2.077625684,-0.735751855,0.285125914,-2.458153293,1,1,No
-0.540414306,-2.31551374,-1.490393004,0.730693139,-0.467090721,-1.038247054,-1.776377215,1.484647895,-1.988914162,-0.217907208,-0.620926393,-0.544257473,-2.703082388,-1.325801601,0.402503421,-1.396021427,0.978756131,-0.809440657,0.115135221,0,0,No
-0.607917623,-0.196212875,0.311460058,-0.692320482,0.274309638,-1.655503045,0.643764148,-0.427613576,0.943163627,-0.156253297,0.865014339,1.185563544,1.356311645,0.551539467,-0.330714862,-1.957447883,0.846252351,0.975839552,-1.37061121,1,1,No
-1.397053886,1.092280146,0.209635139,-0.719304287,2.345096801,1.951982161,1.066981766,0.609370933,0.791176221,0.790797579,0.93704438,-1.293990522,0.669331447,-2.23773072,-0.217790435,-0.711423114,0.860845825,-1.222122898,-1.066776325,1,1,No
1.334141129,2.660483949,-1.041989799,1.126691964,2.827740591,-0.05477715,-0.395757686,0.40435726,-1.798981086,0.905148483,-0.854193664,0.472834467,0.873624131,0.093653048,0.339123645,-0.166012147,-0.212398347,0.09848683,1.468920141,1,0.25,No
-1.194046869,-0.480740307,-0.706462767,-0.004685133,0.804564221,-0.025591755,0.881591793,0.738422081,1.362302004,0.533636617,-0.592480577,1.418177745,0.67218712,0.775597024,0.399111783,0.857181014,0.553590107,-1.110994671,-1.01354973,0,1,No
0.143815846,0.832140993,1.110565997,0.15357272,2.088395087,0.377892049,0.058936644,-2.091235065,1.661019701,-0.243466824,-1.076243152,0.504745042,-1.065974478,-0.305593539,-0.605073225,0.339368335,-0.916478187,1.466832693,-1.455001956,0,1,No
-0.124653229,1.315912371,-0.150097871,1.462776892,0.13904003,0.530871263,0.043670364,2.730534387,1.372848305,-0.276723666,0.206185145,-0.333386304,-0.179026453,1.01915768,-0.665706532,-1.246789497,-0.075194291,-0.515746279,2.120144535,1,1,No
-0.909346612,-0.444526045,0.477515499,0.010450164,-0.673169335,0.489931572,-1.748312423,-1.563323184,-0.773460261,-0.924467604,0.283531499,1.397813167,-0.559522065,-0.34461912,0.69540524,1.706268059,-0.508957646,0.299395365,-0.944093898,1,0.35,No
-1.291993357,-0.311590638,-1.617746566,0.797101386,0.019732149,-0.018772314,1.608118913,1.583223223,0.182356374,1.502861356,0.261835223,-0.633045288,0.133429332,-1.017630612,-1.131910926,-3.040584622,-0.076567624,0.826211362,-0.221994447,1,1,No
0.461761502,-0.149232161,-0.587104779,-0.601567566,-2.271800283,-0.279580746,0.959353272,-1.989483303,-0.421238632,0.577934345,-0.373596075,-1.691045127,2.123376385,1.009759344,0.231625603,2.955633912,0.455017643,0.361357529,-1.928494655,1,0.45,No
-0.818215693,-0.645721219,1.925309607,-1.028001347,0.536160871,-0.562517503,-1.20109869,1.513562936,-0.280877086,0.651557588,-0.978773167,0.196212397,-0.32073764,1.862222493,0.304137658,-1.568299645,-0.272408481,0.656080091,-1.232631178,1,1,No
-0.492533039,0.365094607,-1.693155968,1.328123232,0.226509841,-1.090017615,-1.308096134,-1.361086683,-0.857203799,-0.652719178,-0.553510185,-0.474842744,-0.098398329,-0.290059284,-2.18115296,2.005458423,-1.086482323,1.70927507,0.099714382,0,1,No
0.502719478,0.970276912,1.487274402,-1.779009386,-0.90123787,-0.63396475,0.667667392,0.851329434,-0.997911998,0.209115801,-0.550075988,-0.81630065,-0.112143472,-1.256698266,-0.234972851,0.212355267,-1.995910191,-0.876108005,0.804782323,0,0.95,No
0.340302361,0.796084596,-0.464057493,0.805102914,0.435752925,-0.21743579,0.470899001,-2.250873327,-0.723660918,1.72637054,-0.138519907,1.787599078,0.90944323,-1.13749557,-0.096492148,1.824390002,1.384278337,-0.824595161,0.909705479,0,0.95,No
0.920177946,1.678756062,1.16036331,-1.091528026,-0.918829448,1.370796218,0.830951642,-1.134785006,0.137643323,0.722640264,-0.744210412,-0.404702166,0.247539939,-0.910999233,0.138342707,1.196893368,-0.036662814,0.382316149,0.741229459,1,0.55,No
-0.097951347,0.049259925,0.55936792,-1.013309164,-0.66895793,0.799227953,0.934868489,2.189249595,1.146481745,-0.046171362,0.2890833,-1.075295314,-1.319797402,-0.033018757,0.819300218,1.697151556,0.141910437,0.364579575,0.388545191,0,1,No
1.549756194,0.55188639,1.795613755,-0.634472465,1.533899046,0.185215956,1.840322505,-1.660974688,-0.132633377,-1.054416497,-1.745061793,2.267036665,0.194827501,0.478147184,1.945877035,-0.884725821,0.215932179,0.406160821,-0.491694845,1,1,No
-0.908802762,0.015241766,0.321027066,0.594803009,1.163774405,-0.404085882,0.403166971,-2.021653677,-0.727897997,-0.270536321,-0.0530301,0.044906873,-0.614838284,-0.934930063,0.517479246,1.584281492,-1.530660938,-0.576212027,0.409556303,0,0.95,No
0.555930514,-0.691835085,-1.625926677,0.710657786,-2.207598739,-0.394230142,-1.688273431,-1.378899429,-1.817831467,-0.210760504,1.297455708,-1.704299936,-1.434406558,-0.941199092,-0.499519105,3.375619006,-0.977954834,1.255110633,-0.440880763,1,0.8,No
-0.968545389,1.829492294,0.733122085,-2.234572322,-0.181207105,0.107323207,-0.915472623,-0.793368119,-0.797314985,1.370886843,0.122215277,0.713883993,-0.680980785,-0.091830275,-2.127397646,-0.941208032,1.009897781,0.93588508,-0.737716088,1,1,No
0.483086551,-0.241609635,-0.520074615,0.156936306,-0.117143173,-0.587141475,-0.630759159,1.293490522,0.39883343,0.793202015,0.039893242,0.625268244,-0.639888514,0.030898692,-0.775369232,4.260876834,0.344905484,-0.897126292,-0.067857578,0,1,No
0.271039487,2.019471984,-0.26429857,-0.756305327,-1.816047633,0.471604126,-2.213055297,-1.042698636,-0.410500251,0.446887934,-1.006988122,-0.739317871,-1.914650238,-0.380652226,0.468871569,2.133753943,-0.450805241,1.298592245,1.642425067,1,0.7,No
-1.355851774,0.007118302,-0.13644202,2.155983962,1.986897277,1.781085321,-0.420003156,0.049422004,0.631517926,-1.322780863,-1.141058451,1.097255762,0.976466247,0.233925104,-0.606011506,-0.014659572,-0.579637283,-0.022608886,0.286120201,0,1,No
0.302829661,-1.716965775,1.63800533,-1.277686943,-1.928111974,0.761115213,-0.61544219,-0.685809084,-0.36146855,0.565751829,-0.501828311,-0.15741916,-0.300887251,-0.627584621,0.723994122,2.631389218,-0.158640508,1.179204292,0.150176771,1,0.5,No
0.01565382,-1.997198621,0.334914715,-0.608472197,3.030513885,-0.587695713,-0.038504333,-0.035152643,-0.377212772,0.634800293,-1.065978137,0.784622528,-1.446694708,0.397894853,0.285135975,-0.755280567,-0.935371824,0.621465476,0.570279048,0,0.4,No
-1.399732139,-0.261372996,-1.225013938,1.170990777,-0.106249027,1.919979247,-0.813308079,-0.814953037,-0.054677291,1.239358767,1.601413018,-1.022305681,0.137274206,-1.60974682,-1.166360064,-0.454239616,0.65656926,0.420780058,1.772759947,1,1,No
0.683061565,1.559030517,1.136280625,-0.161514549,-0.587044527,0.504963267,-0.909407094,-1.000123944,0.572899072,1.545906597,0.120158468,1.073192625,-0.148430924,0.047377873,-0.90194003,-0.339863146,-0.25011052,1.47014003,-0.74825569,1,1,No
0.685212884,-0.152279936,1.685148562,-1.114044078,-2.709864897,1.197867647,0.257603842,-1.833819689,0.657561276,1.587855098,0.012762172,-0.710528275,-0.20142224,1.117722266,-0.42032345,4.204962473,-0.326171248,-1.746795817,0.813008832,1,0.7,No
1.342534493,-0.498819912,0.862149039,-0.789902208,-1.802033986,0.697570082,0.667307707,0.948372409,0.049451868,-0.855575287,-2.351881467,-1.224667535,0.297933908,-2.213592253,0.022562441,2.756722267,1.133192764,0.143776428,2.155460746,0,1,No
1.042288916,1.074670145,-0.739211045,0.811885957,-0.629550059,-0.38790112,-0.237727203,0.004571359,0.441769466,1.26997251,0.462695968,1.153387712,-0.317486897,0.39715687,1.239197878,-2.514580125,-2.156001091,-1.010734946,0.388072383,1,1,No
-0.724666501,1.147997075,-0.567512964,-1.342883159,2.348631371,-0.190606846,0.937477436,1.610516681,2.114276161,-1.689389451,0.594455383,-1.613553299,-0.423917497,-0.500867583,-0.427342562,-0.390642528,-0.757633729,1.33593988,-0.331980458,1,0.85,No
0.047726656,0.297439713,-0.164705257,-0.16406078,-0.079010395,0.008803652,0.654060063,1.602022341,-0.188872606,0.75891832,0.864114976,0.894944587,-0.35107575,0.435688126,0.031686634,0.859049679,0.811659946,-0.83778935,-0.078453202,0,1,No
0.73218827,2.397941735,0.09238444,1.815985652,-1.131262672,0.629824375,1.475491161,-0.237907108,-0.240198258,0.250554534,-1.706269973,0.489443563,0.459686724,0.297016344,0.57042577,0.871184365,-2.523263224,0.818682269,0.075189781,1,0.25,No
-0.767035654,-2.363833385,-1.107473586,-1.141883127,1.502407933,1.190376539,0.684559566,0.812674428,-1.88802508,0.832029938,-1.41334298,-0.447358527,-0.434857442,0.288567061,-1.226935187,0.269951835,0.043505521,-0.558220035,0.398751057,1,0.05,No
1.846226514,0.305356469,0.178289584,0.116800224,2.6138903,-0.653465059,-1.237913398,-1.551003828,0.084584842,0.593148744,0.358625772,-0.107278969,-0.428927362,-1.149401515,1.283681691,-0.060564629,0.758775334,0.173108143,0.423606761,0,0.8,No
-1.254624229,-0.389087201,0.900295469,0.794402283,-0.278832123,1.046808589,0.687929512,1.082354834,-0.601156148,-1.320885716,-0.407243076,0.426391991,-1.568443071,0.125433259,-0.300166136,1.644694449,0.967800022,-0.723673502,0.578728008,0,1,No
-1.285899956,-0.336749313,-0.710461944,-1.93321507,0.03404846,0.926041873,-0.51420745,2.050789318,0.191491237,0.326703091,-0.881739061,-0.360700692,-0.246205704,-0.551110122,3.092657164,-2.286549776,0.194812299,-0.048487174,0.814755966,1,1,No
0.321786469,0.471466732,-1.388569902,-0.095235832,1.434647886,1.097310674,-0.38380042,1.217906348,-0.305756372,-1.266341622,-0.111978653,-0.865771972,-0.048522315,0.148107694,-0.662924311,-0.057274324,-1.068681329,-0.441120662,0.80913012,1,0.15,No
0.558112213,0.198290296,0.138035923,-3.688122595,-0.090711377,1.341195227,-0.488920432,-2.220385281,1.501823519,-1.145707253,1.541516298,0.199796849,0.850416907,0.642550204,-0.13596036,2.139880756,0.55748549,1.450728475,0.538015392,0,0.95,No
-0.100723238,-0.89077042,0.358943303,-0.170092868,2.6495701,1.549103968,-0.923467138,-0.99653439,2.19100314,0.434309404,1.832862773,1.738714067,1.650969406,0.407763351,0.517088284,0.416776179,1.801825106,-0.388999106,-1.546110424,1,0.15,No
-0.065134072,0.25974532,-0.061118862,-0.318366015,-0.230941994,-0.786624833,1.087611046,-1.26786611,1.768006156,-1.023156732,1.452763749,0.498350414,0.307745406,0.136855993,-0.368013753,-0.219817589,0.638033295,0.315404616,-0.957775746,1,0.85,No
-0.892018901,-0.006129742,1.776422654,0.121930096,-2.073328625,-1.628023482,-0.4352808,0.410175562,-1.276752235,-1.214330977,1.337331697,0.475690049,0.76016265,-0.234550208,0.684815184,2.056898664,1.730288989,1.060136285,0.323794764,0,0.8,No
-0.148953908,1.006387924,0.571380244,-0.975309888,-1.286300882,0.359049357,-1.52028557,-0.516611059,0.609559836,-1.323205161,0.708020235,1.294772997,-0.495066975,1.041099906,1.00040923,0.178034233,-0.894962578,0.616816993,-1.496828317,0,0.95,No
-0.868697999,0.64938905,-0.74773265,-1.056879496,-1.833926275,0.025677817,-0.089830475,1.593344502,1.143648864,-0.448954637,1.378289667,0.172876499,0.648369816,1.374641067,-0.097625649,0.620912995,-0.005329984,0.170906212,0.260251481,0,1,No
1.377992285,1.677078896,0.894214358,-0.456274444,2.63376598,-0.915283364,-0.358231268,-0.095369647,0.117076614,0.162543183,0.616147407,0.519680945,0.43654903,-0.158751787,-1.00099082,1.440246792,-0.045511905,1.110711239,-0.514194355,1,0.1,No
1.433805425,-0.914726834,-0.073965824,0.578610546,-1.185683454,0.204860562,0.185281363,2.34891523,2.027529808,-0.181553388,-0.189986152,0.594900075,0.510703675,0.940831251,-1.081967745,-2.601515507,0.154478479,0.705951951,-1.975115643,1,1,No
-1.160153587,-0.130271646,0.884723903,0.604853963,0.778347607,0.085739596,0.99269163,-0.092305939,-0.56653589,0.813894515,-0.692696865,-2.023122721,-0.833179347,0.398669975,0.7075324,0.901572513,-1.020664822,-0.277328598,-1.170943559,0,1,No
0.328593491,0.236768694,-0.151898071,-0.82846038,-2.274144869,-0.019561659,0.264844291,0.292028133,-0.638720987,-1.717612592,-0.529380465,-0.5813949,-1.337632334,0.777649825,1.170022277,2.786691084,0.460218739,-0.159249623,-1.612300278,1,0.15,No
-0.216727213,-1.247389781,-0.776327109,-0.656159592,1.29229268,-0.904726602,-0.808881997,-1.701913632,0.382344455,-0.355137811,1.392649766,0.280820154,1.232733088,-0.206834818,0.881687882,0.910861387,-0.343261738,-1.218416828,1.579722191,0,1,No
0.825597097,0.057296908,0.371755544,1.148052474,0.627480793,0.851752196,0.368147416,0.832935787,-0.738723203,0.474285025,0.14671565,2.13943106,1.646187041,-0.068128648,0.026085459,-1.294054104,-1.633655643,2.310097124,1.141688855,1,1,No
0.188702051,0.049930949,0.502440612,-0.195491339,-2.485950867,-0.440383041,-1.773065642,1.06219315,0.109865945,1.575535925,1.356407523,-1.785858708,1.874986295,0.226949435,-0.659028523,1.723226341,-0.842668247,-1.219873586,-0.380651953,0,1,No
0.194857754,-1.052510265,-0.533859188,1.292760721,1.131184788,-0.212243262,1.0942352,1.24741936,0.95747316,0.61497695,-2.265719803,0.276490604,1.013472196,1.272330327,-0.269087337,-1.867168983,-0.046693151,0.340604355,0.615195875,1,1,No
-1.74572047,0.132381793,-2.044468437,1.580774432,-1.831175544,0.112011339,-0.36076963,-0.881917099,0.642188235,-1.48403488,0.051139737,0.809178514,-0.082876189,-0.26696825,0.711711557,-1.378288729,1.485589226,0.067220649,0.883322951,0,0.05,No
-0.082904793,-0.322551135,-1.210959536,-0.117466485,-0.474200345,1.634851553,-0.371092972,-1.509816117,0.090968854,0.575069075,-0.718420479,0.509253999,-0.042257289,0.544055085,-0.751138168,0.690237224,-0.078826421,1.169479962,-0.023992484,1,0,No
1.496122014,-0.649133691,1.83173966,1.568512336,2.122012404,0.193237086,-1.111524299,0.748686266,-1.025202497,0.188657521,-0.289628055,-0.669598927,-1.0934084,-0.180608641,0.497715525,0.444521278,-1.327860085,0.00638448,0.422734855,1,0,No
0.794639077,-0.310957778,0.567089908,1.137992356,-1.302547591,1.240256991,0.312138313,-0.024719874,0.791138688,0.477062946,0.632819819,-0.183646193,0.48256911,-2.189542775,-0.090811077,0.360445928,-0.579338159,1.323540449,-2.354316529,0,0.5,No
-1.261674499,0.717226663,-0.075011167,-1.759602723,-0.585290391,-1.756501035,0.469670449,0.781332146,-0.852165439,2.361149578,-0.763309239,-1.337846585,-1.409690329,-0.057832919,0.154709586,-0.992479468,0.638919855,1.54347719,0.619940234,0,0,No
1.229138403,-0.346168594,0.817355575,-1.217887591,2.262627007,-0.49903375,1.724873694,-2.460732713,-2.963510664,-0.06195366,-2.129447269,-1.212394784,-1.641792893,0.298631333,0.633186982,0.262434369,0.961615807,-1.139075678,-0.347076222,0,0.95,No
0.451825962,2.616409991,0.642818544,0.514201295,2.237339107,-1.318567868,1.097522695,-1.07487306,-0.127379334,0.594889713,-0.664922126,0.820686959,-0.867839851,-0.26756229,-1.173595777,0.338096047,0.815948124,-1.201326571,0.978585109,0,0.85,No
-0.168108341,-0.038561735,-0.295504836,-0.690001386,-1.418820337,-0.898660476,0.845034951,-0.159132055,-0.642134392,-1.406553792,-1.902843596,0.661339698,0.453057919,0.331811185,0.203437123,4.198219079,1.370007724,-1.226456895,1.068043752,0,0.8,No
-2.28510774,0.927958961,-1.321527002,-0.031243541,0.825276693,0.745836282,0.697493685,-1.290238554,-1.217452225,-0.025683773,-1.734849185,-0.302883152,-1.720172187,-0.952443461,0.420424711,1.507105676,-0.174323025,1.308117582,-0.981306825,0,0.95,No
0.089499203,0.73045597,-0.928623433,-1.737435335,-0.39618111,1.334622598,0.201620193,2.800356589,1.725687634,1.224826586,-0.869625249,0.957857223,0.70962217,0.475544078,-0.505039141,-1.366364414,-2.104157876,-0.605962742,0.398904068,1,0.95,No
-1.368260573,0.085247981,-0.370986474,0.427880694,1.900736208,-0.024552029,1.171577578,-0.044590776,0.81250812,0.918669764,0.411575204,-0.350080412,-1.253720945,-0.533285106,-0.589290815,0.170001108,-0.756646653,1.24377453,-2.629888174,0,1,No
